sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,built_year,has_individual_heating,has_central_heating
79.0,78.0,3,1.0,3,1453,406000,HouseType 1: Pisos,,,
100.0,80.0,1,2.0,3,1437,399000,HouseType 5: Áticos,,True,False
154.0,125.0,3,2.0,1,2331,799000,HouseType 1: Pisos,1974.0,False,True
135.0,120.0,3,3.0,1,2333,800000,HouseType 1: Pisos,,False,True
171.0,93.0,2,1.0,6,1989,640000,HouseType 5: Áticos,1970.0,False,True
85.0,,3,2.0,6,2012,650000,HouseType 1: Pisos,,True,False
600.0,,5,3.0,3,-266250,3000000,HouseType 1: Pisos,,False,True
250.0,,3,3.0,,-2333,1500000,HouseType 2: Casa o chalet,,,
379.0,,5,3.0,,-104074,2500000,HouseType 2: Casa o chalet,,,
40.0,,2,1.0,3,933,205000,HouseType 1: Pisos,,,
77.0,,3,1.0,4,1275,330000,HouseType 1: Pisos,,,
131.0,,3,2.0,5,1576,460000,HouseType 1: Pisos,,,
110.0,92.0,3,2.0,2,1680,506000,HouseType 1: Pisos,1962.0,False,True
86.0,78.0,3,1.0,3,1462,410000,HouseType 5: Áticos,1967.0,False,True
465.0,,4,4.0,7,-109407,2523500,HouseType 4: Dúplex,,,
150.0,,5,3.0,,2369,820000,HouseType 2: Casa o chalet,,,
232.0,210.0,5,3.0,,2165,1150000,HouseType 2: Casa o chalet,1930.0,True,False
145.0,,3,2.0,1,2115,695000,HouseType 5: Áticos,1963.0,False,True
141.0,,3,2.0,7,1920,610000,HouseType 1: Pisos,1967.0,False,True
185.0,,4,2.0,,-4866,1590000,HouseType 2: Casa o chalet,1957.0,True,False
55.0,45.0,1,1.0,5,1081,255000,HouseType 1: Pisos,1980.0,True,False
65.0,,3,1.0,3,1024,235000,HouseType 1: Pisos,,,
163.0,140.0,3,2.0,2,2234,750000,HouseType 1: Pisos,,,
53.0,,1,1.0,2,1122,270000,HouseType 1: Pisos,,,
230.0,210.0,3,3.0,7,-9067,1700000,HouseType 1: Pisos,,False,True
61.0,,2,1.0,8,1467,412000,HouseType 1: Pisos,,,
197.0,,4,3.0,6,-14150,1800000,HouseType 1: Pisos,1900.0,True,False
416.0,,4,3.0,3,-266250,3000000,HouseType 1: Pisos,1970.0,False,True
125.0,,3,2.0,5,2012,650000,HouseType 1: Pisos,,False,True
118.0,,3,2.0,Bajo,1770,545000,HouseType 1: Pisos,,False,True
108.0,,2,2.0,6,2128,700900,HouseType 1: Pisos,1991.0,True,False
46.0,42.0,1,1.0,5,1146,279000,HouseType 1: Pisos,,True,False
98.0,87.0,2,1.0,3,1496,425000,HouseType 1: Pisos,1953.0,True,False
124.0,120.0,4,2.0,6,1621,480000,HouseType 1: Pisos,1965.0,False,True
279.0,,4,4.0,9,-8846,1695000,HouseType 1: Pisos,,False,True
49.0,44.0,1,1.0,1,948,210000,HouseType 1: Pisos,1930.0,True,False
390.0,,4,5.0,,-103852,2499000,HouseType 2: Casa o chalet,2019.0,True,False
120.0,106.0,3,2.0,1,1735,530000,HouseType 1: Pisos,1986.0,True,False
170.0,160.0,4,3.0,7,2417,850000,HouseType 1: Pisos,,False,True
91.0,,3,1.0,7,1485,420000,HouseType 1: Pisos,1950.0,True,False
187.0,,3,2.0,1,2480,900000,HouseType 1: Pisos,1980.0,False,True
293.0,,5,4.0,,-33621,2050000,HouseType 2: Casa o chalet,,,
57.0,,1,1.0,2,1122,270000,HouseType 1: Pisos,1991.0,True,False
107.0,,4,2.0,1,2126,700000,HouseType 1: Pisos,,,
58.0,,1,1.0,3,1101,262500,HouseType 1: Pisos,,,
100.0,,4,2.0,2,1598,470000,HouseType 1: Pisos,,True,False
135.0,,4,3.0,4,2305,785000,HouseType 1: Pisos,,False,True
313.0,251.0,4,3.0,Bajo,452,1350000,HouseType 1: Pisos,,,
90.0,80.0,3,2.0,2,1735,530000,HouseType 1: Pisos,,False,True
90.0,89.0,0,1.0,Bajo,1109,265325,,2019.0,True,False
425.0,345.0,6,4.0,7,-74326,2350000,HouseType 1: Pisos,1964.0,False,True
432.0,310.0,3,2.0,,-394913,3250000,HouseType 2: Casa o chalet,1960.0,,
62.0,,2,1.0,5,1225,310000,HouseType 1: Pisos,1970.0,False,True
141.0,,4,3.0,7,2432,860000,HouseType 1: Pisos,,False,True
59.0,51.0,2,1.0,8,1467,412000,HouseType 1: Pisos,1968.0,False,True
130.0,,4,2.0,3,2103,690000,HouseType 1: Pisos,,False,True
856.0,,7,7.0,,-32945935,8700000,HouseType 2: Casa o chalet,1968.0,True,False
161.0,,4,3.0,4,2417,850000,HouseType 1: Pisos,1965.0,False,True
171.0,123.0,3,2.0,1,2410,845000,HouseType 1: Pisos,2005.0,True,False
331.0,,8,5.0,,-89299,2430000,HouseType 2: Casa o chalet,,,
370.0,360.0,9,5.0,,-257512,2980000,HouseType 2: Casa o chalet,,True,False
330.0,,4,4.0,9,-1866,1480000,HouseType 1: Pisos,1961.0,False,True
360.0,,4,5.0,,-65933,2300000,HouseType 2: Casa o chalet,2019.0,True,False
97.0,,2,2.0,1,1576,460000,HouseType 1: Pisos,,,
78.0,60.0,0,1.0,Semi-sótano exterior,884,189999,,,,
86.0,76.0,3,1.0,5,1346,360000,HouseType 1: Pisos,1952.0,True,False
200.0,,4,4.0,1,452,1350000,HouseType 1: Pisos,,True,False
160.0,,4,2.0,2,1943,620000,HouseType 1: Pisos,,False,True
159.0,140.0,2,3.0,1,1536,1250000,HouseType 1: Pisos,2012.0,True,False
181.0,160.0,2,3.0,Bajo,2165,1150000,HouseType 4: Dúplex,2012.0,True,False
160.0,140.0,3,3.0,Bajo,2516,960000,HouseType 4: Dúplex,2013.0,True,False
159.0,,2,3.0,3,1265,1280000,HouseType 1: Pisos,2013.0,True,False
59.0,,1,1.0,4,1416,390000,HouseType 1: Pisos,,,
146.0,,5,2.0,Entreplanta exterior,1299,340000,HouseType 1: Pisos,,False,True
240.0,,5,5.0,1,-5046,1595515,HouseType 4: Dúplex,,,
100.0,80.0,4,2.0,1,1587,465000,HouseType 1: Pisos,,,
33.0,,0,1.0,5,851,180000,,1961.0,False,True
77.0,72.0,2,1.0,2,1485,420000,HouseType 1: Pisos,1965.0,False,True
73.0,,3,2.0,2,1323,350000,HouseType 1: Pisos,1965.0,True,False
92.0,75.0,3,1.0,5,1358,365000,HouseType 1: Pisos,,True,False
600.0,,8,4.0,,-491344,3400000,HouseType 2: Casa o chalet,,True,False
115.0,90.0,2,2.0,3,1943,620000,HouseType 1: Pisos,,False,True
120.0,,3,2.0,1,2234,750000,HouseType 1: Pisos,,,
110.0,,3,2.0,5,1712,520000,HouseType 1: Pisos,1982.0,True,False
110.0,,3,2.0,5,1712,520000,HouseType 1: Pisos,1981.0,True,False
185.0,,2,3.0,3,1618,1240000,HouseType 1: Pisos,,True,False
100.0,80.0,1,2.0,3,1437,399000,HouseType 1: Pisos,,True,False
209.0,,5,4.0,2,2165,1150000,HouseType 1: Pisos,1960.0,False,True
184.0,,5,2.0,,-4866,1590000,HouseType 2: Casa o chalet,1957.0,,
76.0,64.0,2,1.0,1,1664,499000,HouseType 1: Pisos,1974.0,True,False
90.0,,2,2.0,,1897,600000,HouseType 2: Casa o chalet,,,
270.0,,4,3.0,1,-1866,1480000,HouseType 1: Pisos,,,
450.0,,5,6.0,,-2420677,4790000,HouseType 2: Casa o chalet,,,
416.0,,4,3.0,3,-266250,3000000,HouseType 4: Dúplex,,False,True
94.0,,2,2.0,5,1553,449900,HouseType 1: Pisos,,True,False
47.0,,1,1.0,3,1027,236000,HouseType 1: Pisos,,True,False
252.0,,4,4.0,,-4866,1590000,HouseType 2: Casa o chalet,,False,True
146.0,,4,2.0,5,1756,539000,HouseType 1: Pisos,1970.0,False,True
424.0,,6,3.0,,-14150,1800000,HouseType 2: Casa o chalet,1956.0,True,False
375.0,340.0,5,3.0,6,-49857,2190000,HouseType 1: Pisos,,False,True
291.0,250.0,4,3.0,2,-9067,1700000,HouseType 1: Pisos,1959.0,False,True
88.0,,2,2.0,3,1553,450000,HouseType 1: Pisos,,,
374.0,310.0,5,3.0,6,-58234,2250000,HouseType 1: Pisos,,False,True
80.0,,2,2.0,2,1370,370000,HouseType 1: Pisos,1975.0,True,False
72.0,,2,1.0,Bajo,1089,258000,HouseType 1: Pisos,,True,False
562.0,,7,6.0,1,-9067,1700000,HouseType 1: Pisos,,False,True
75.0,,3,1.0,3,1094,260000,HouseType 1: Pisos,,True,False
301.0,,6,3.0,,2347,1100000,HouseType 2: Casa o chalet,1962.0,True,False
100.0,,1,1.0,4,1519,435000,HouseType 5: Áticos,,True,False
109.0,,1,1.0,4,2485,905600,HouseType 5: Áticos,,,
306.0,,5,3.0,2,-9067,1700000,HouseType 1: Pisos,1960.0,False,True
190.0,180.0,4,3.0,3,2504,930000,HouseType 1: Pisos,1956.0,False,True
304.0,249.0,5,5.0,,2044,1175000,HouseType 2: Casa o chalet,1940.0,True,False
103.0,,4,2.0,2,1405,385000,HouseType 1: Pisos,1966.0,False,True
127.0,,2,2.0,Bajo,1146,279000,HouseType 1: Pisos,,,
66.0,61.0,1,1.0,2,964,215000,HouseType 1: Pisos,1940.0,True,False
88.0,80.0,2,1.0,7,1587,465000,HouseType 1: Pisos,1892.0,False,True
305.0,240.0,3,3.0,Bajo,-104074,2500000,HouseType 4: Dúplex,2009.0,True,False
345.0,,4,4.0,2,-14150,1800000,HouseType 1: Pisos,1970.0,,
400.0,395.0,4,4.0,4,-244802,2950000,HouseType 1: Pisos,1999.0,,
219.0,184.0,5,4.0,4,2457,1050000,HouseType 1: Pisos,1968.0,False,True
76.0,72.0,2,2.0,5,1323,350000,HouseType 1: Pisos,1975.0,True,False
187.0,,3,2.0,1,2480,900000,HouseType 1: Pisos,1980.0,False,True
127.0,,3,2.0,Bajo,1146,279000,HouseType 1: Pisos,,,
81.0,62.0,2,1.0,3,1292,337000,HouseType 1: Pisos,1975.0,False,True
151.0,,3,3.0,1,2452,875000,HouseType 1: Pisos,1957.0,False,True
71.0,63.0,1,1.0,1,1508,430000,HouseType 1: Pisos,1981.0,,
70.0,,2,1.0,1,1172,289000,HouseType 1: Pisos,1974.0,True,False
131.0,111.0,3,2.0,5,1576,460000,HouseType 1: Pisos,1965.0,False,True
238.0,133.0,3,3.0,5,2378,825000,HouseType 1: Pisos,,False,True
580.0,,5,3.0,3,-266250,3000000,HouseType 5: Áticos,1970.0,False,True
94.0,84.0,2,2.0,2,1416,390000,HouseType 1: Pisos,1974.0,False,True
111.0,,2,2.0,2,1955,625000,HouseType 1: Pisos,1975.0,False,True
50.0,44.0,1,1.0,1,1155,282500,HouseType 1: Pisos,1961.0,True,False
89.0,,4,2.0,3,1335,355000,HouseType 1: Pisos,,True,False
68.0,60.0,2,1.0,5,1122,270000,HouseType 1: Pisos,1970.0,True,False
89.0,,4,2.0,3,1335,355000,HouseType 1: Pisos,,,
139.0,113.0,4,3.0,4,2316,791000,HouseType 1: Pisos,1968.0,False,True
47.0,,1,1.0,Bajo,1035,239000,HouseType 1: Pisos,,True,False
87.0,80.0,3,1.0,7,1416,390000,HouseType 1: Pisos,1952.0,,
80.0,65.0,1,1.0,7,1508,430000,HouseType 1: Pisos,,,
85.0,,3,2.0,7,1943,620000,HouseType 1: Pisos,,True,False
100.0,,3,2.0,7,1724,525000,HouseType 1: Pisos,,True,False
137.0,100.0,3,2.0,3,1894,599000,HouseType 1: Pisos,2000.0,True,False
120.0,,3,2.0,6,1850,580000,HouseType 1: Pisos,,False,True
72.0,,1,1.0,2,1724,525000,HouseType 1: Pisos,,,
210.0,,5,2.0,Bajo,2417,850000,HouseType 1: Pisos,,,
70.0,,2,1.0,5,1610,475000,HouseType 1: Pisos,,,
120.0,110.0,3,2.0,9,1747,535000,HouseType 5: Áticos,1968.0,True,False
46.0,36.0,1,1.0,5,1146,279000,HouseType 1: Pisos,,True,False
425.0,345.0,6,4.0,7,-74326,2350000,HouseType 1: Pisos,,False,True
81.0,,1,1.0,6,1272,329000,HouseType 1: Pisos,1975.0,False,True
90.0,,3,1.0,5,1439,400000,HouseType 1: Pisos,,,
287.0,270.0,4,4.0,7,-2096,1490000,HouseType 1: Pisos,,True,False
371.0,,5,4.0,5,-1823000,4500000,HouseType 1: Pisos,1960.0,True,False
130.0,,2,2.0,4,1644,490000,HouseType 1: Pisos,,True,False
190.0,,2,2.0,3,-6992,1650000,HouseType 1: Pisos,1964.0,True,False
56.0,50.0,1,1.0,Sótano interior,780,160000,HouseType 1: Pisos,1970.0,,
80.0,,1,1.0,3,1770,545000,HouseType 1: Pisos,,False,True
510.0,,6,4.0,2,-224653,2900000,HouseType 1: Pisos,,False,True
226.0,,4,3.0,6,-15030,1815000,HouseType 1: Pisos,1965.0,False,True
78.0,,1,1.0,7,2012,650000,HouseType 1: Pisos,,,
682.0,,8,8.0,,-2937084,5000000,HouseType 2: Casa o chalet,1972.0,False,True
240.0,210.0,3,3.0,4,-8846,1695000,HouseType 4: Dúplex,1970.0,True,False
366.0,,3,3.0,1,-65933,2300000,HouseType 1: Pisos,2018.0,True,False
500.0,,5,7.0,,-564667,3500000,HouseType 2: Casa o chalet,,True,False
216.0,193.0,6,3.0,2,1955,625000,HouseType 1: Pisos,1976.0,False,True
194.0,,4,3.0,2,935,1311200,HouseType 1: Pisos,,,
153.0,150.0,3,2.0,1,2480,900000,HouseType 1: Pisos,1979.0,False,True
190.0,170.0,3,3.0,Bajo,2371,1091000,HouseType 4: Dúplex,2014.0,True,False
72.0,,1,1.0,7,1644,490000,HouseType 1: Pisos,,False,True
66.0,60.0,2,1.0,2,1393,380000,HouseType 1: Pisos,,True,False
394.0,,4,4.0,6,-141570,2650000,HouseType 1: Pisos,,True,False
200.0,186.0,5,3.0,6,2374,1090000,HouseType 1: Pisos,,False,True
85.0,,2,2.0,2,1655,495000,HouseType 1: Pisos,,True,False
503.0,,6,4.0,,-186334,2795000,HouseType 2: Casa o chalet,,,
347.0,,5,5.0,4,-38920,2100000,HouseType 4: Dúplex,1973.0,False,True
73.0,69.0,2,1.0,Bajo,1174,289900,HouseType 1: Pisos,1950.0,True,False
118.0,108.0,3,2.0,1,1496,425000,HouseType 1: Pisos,,False,True
446.0,,6,4.0,,-1645087,4400000,HouseType 2: Casa o chalet,1968.0,,
100.0,,4,2.0,3,1576,460000,HouseType 1: Pisos,,,
46.0,,1,1.0,5,1119,269000,HouseType 1: Pisos,,,
110.0,,4,2.0,1,1496,425000,HouseType 1: Pisos,,False,True
160.0,,0,2.0,Bajo,1428,395000,,,,
94.0,,4,2.0,Entreplanta exterior,1240,315900,HouseType 1: Pisos,1981.0,True,False
84.0,,3,1.0,2,1275,330000,HouseType 1: Pisos,1964.0,,
78.0,70.0,2,1.0,3,1197,299000,HouseType 1: Pisos,1940.0,,
131.0,,3,2.0,5,1576,459900,HouseType 1: Pisos,1965.0,False,True
170.0,,3,3.0,2,-1225,1450000,HouseType 1: Pisos,2008.0,True,False
129.0,,3,2.0,7,1596,469000,HouseType 1: Pisos,,False,True
155.0,,4,4.0,3,2234,750000,HouseType 1: Pisos,,False,True
45.0,,2,1.0,2,1038,240000,HouseType 1: Pisos,1922.0,True,False
82.0,63.0,1,1.0,6,1272,329000,HouseType 1: Pisos,,False,True
77.0,69.0,1,1.0,3,1655,494800,HouseType 1: Pisos,2008.0,True,False
316.0,,4,3.0,3,-5194,1600000,HouseType 1: Pisos,1971.0,False,True
316.0,,4,3.0,3,-5194,1600000,HouseType 1: Pisos,1971.0,False,True
250.0,212.0,4,4.0,2,1536,1250000,HouseType 1: Pisos,,False,True
400.0,,6,5.0,7,-38920,2100000,HouseType 1: Pisos,1960.0,False,True
190.0,,2,2.0,1,2509,999999,HouseType 1: Pisos,,,
391.0,,5,6.0,Bajo,-244802,2950000,HouseType 1: Pisos,,,
260.0,,4,3.0,5,-5194,1600000,HouseType 1: Pisos,,False,True
350.0,,4,3.0,3,-28381,1995000,HouseType 1: Pisos,,,
480.0,,5,3.0,1,-244802,2950000,HouseType 1: Pisos,,,
336.0,,5,4.0,Bajo,-4547,1580000,HouseType 1: Pisos,,,
300.0,,4,4.0,,-8628,1690000,HouseType 2: Casa o chalet,,,
100.0,,3,2.0,1,1655,495000,HouseType 1: Pisos,,,
420.0,,4,4.0,3,-65933,2300000,HouseType 1: Pisos,,,
250.0,215.0,4,3.0,5,-221,1395000,HouseType 1: Pisos,1967.0,,
255.0,,5,3.0,2,1900,1200000,HouseType 1: Pisos,,,
255.0,230.0,4,3.0,5,-4547,1580000,HouseType 1: Pisos,1959.0,,
240.0,,4,3.0,2,-1225,1450000,HouseType 1: Pisos,,,
215.0,,5,3.0,1,2470,890000,HouseType 1: Pisos,,False,True
240.0,,3,3.0,2,-51191,2200000,HouseType 1: Pisos,,False,True
856.0,,7,7.0,,-32945935,8700000,HouseType 2: Casa o chalet,,True,False
57.0,50.0,1,1.0,Bajo,1035,239000,HouseType 1: Pisos,,True,False
81.0,,0,1.0,1,2295,780000,,,,
328.0,,5,3.0,3,-1431,1460000,HouseType 1: Pisos,,,
76.0,,2,1.0,4,1393,380000,HouseType 1: Pisos,,False,True
74.0,,1,1.0,3,1089,258000,HouseType 1: Pisos,1963.0,False,True
110.0,92.0,3,3.0,1,2012,650000,HouseType 1: Pisos,,False,True
242.0,202.0,4,3.0,6,2417,850000,HouseType 1: Pisos,1969.0,False,True
110.0,,3,1.0,6,1644,490000,HouseType 1: Pisos,,False,True
155.0,,4,3.0,5,2452,875000,HouseType 1: Pisos,1970.0,False,True
77.0,,2,1.0,1,1377,373000,HouseType 1: Pisos,1970.0,,
59.0,,1,1.0,1,1161,285000,HouseType 1: Pisos,1970.0,,
57.0,41.0,2,1.0,Semi-sótano exterior,1035,239000,HouseType 1: Pisos,,,
58.0,,1,1.0,3,1101,262500,HouseType 1: Pisos,,,
128.0,,4,3.0,1,1655,495000,HouseType 1: Pisos,,,
89.0,80.0,3,1.0,5,1370,370000,HouseType 1: Pisos,1950.0,True,False
342.0,,5,2.0,,-58234,2250000,HouseType 5: Áticos,,,
140.0,130.0,5,4.0,5,1781,550000,HouseType 1: Pisos,,,
76.0,,2,1.0,1,1172,289000,HouseType 1: Pisos,1974.0,,
115.0,98.0,3,2.0,,2079,679000,HouseType 1: Pisos,,,
63.0,53.0,1,1.0,,1428,395000,HouseType 1: Pisos,,,
86.0,75.0,2,2.0,,1610,475000,HouseType 1: Pisos,,,
140.0,,3,2.0,7,1920,610000,HouseType 1: Pisos,,False,True
207.0,170.0,3,2.0,,2506,934000,HouseType 1: Pisos,,,
148.0,,4,3.0,4,2377,824900,HouseType 1: Pisos,,False,True
292.0,,4,3.0,7,-28833,2000000,HouseType 1: Pisos,1960.0,False,True
326.0,,5,3.0,,-14150,1800001,HouseType 2: Casa o chalet,,,
256.0,,4,3.0,2,1265,1280000,HouseType 1: Pisos,1970.0,False,True
300.0,,6,4.0,6,-11444,1750000,HouseType 1: Pisos,1965.0,False,True
175.0,,4,2.0,2,2470,890000,HouseType 1: Pisos,1962.0,False,True
145.0,,2,2.0,8,2232,1133964,HouseType 5: Áticos,,False,True
170.0,,3,3.0,8,899,1314390,HouseType 5: Áticos,,False,True
137.0,105.0,3,2.0,3,1894,599000,HouseType 1: Pisos,2000.0,True,False
450.0,,5,6.0,4,-58235,2250001,HouseType 4: Dúplex,,False,True
500.0,,5,7.0,,-564667,3500000,HouseType 2: Casa o chalet,1959.0,True,False
82.0,,2,1.0,3,1439,400000,HouseType 1: Pisos,1979.0,False,True
66.0,,1,1.0,3,1415,389500,HouseType 1: Pisos,,,
63.0,,1,1.0,5,1526,438000,HouseType 1: Pisos,,,
38.0,,1,1.0,2,1034,238500,HouseType 1: Pisos,,,
197.0,,5,3.0,7,2514,950000,HouseType 1: Pisos,,False,True
66.0,,1,1.0,1,1415,389500,HouseType 1: Pisos,,,
62.0,,1,1.0,5,1669,501000,HouseType 1: Pisos,,,
69.0,,1,1.0,5,1605,473000,HouseType 1: Pisos,,,
216.0,,6,3.0,2,1955,625000,HouseType 1: Pisos,1996.0,False,True
197.0,,5,3.0,7,2514,950000,HouseType 1: Pisos,,False,True
184.0,,4,2.0,,-4866,1590000,HouseType 2: Casa o chalet,,True,False
70.0,,1,1.0,1,917,200000,HouseType 1: Pisos,,,
139.0,122.0,3,2.0,4,2012,650000,HouseType 1: Pisos,2005.0,True,False
310.0,,4,4.0,1,-8202,1680000,HouseType 1: Pisos,,False,True
360.0,320.0,4,4.0,,-27054,1980000,HouseType 2: Casa o chalet,,True,False
306.0,,5,3.0,2,-9067,1700000,HouseType 1: Pisos,1960.0,False,True
260.0,240.0,3,4.0,5,1165,1290000,HouseType 5: Áticos,1970.0,False,True
260.0,170.0,4,3.0,4,1900,1200000,HouseType 5: Áticos,1970.0,True,False
110.0,,3,1.0,3,1346,360000,HouseType 1: Pisos,,True,False
103.0,,2,2.0,4,1551,449000,HouseType 1: Pisos,1968.0,False,True
86.0,,2,1.0,1,1862,585000,HouseType 1: Pisos,2003.0,True,False
100.0,,4,2.0,2,1644,490000,HouseType 1: Pisos,1973.0,False,True
104.0,89.0,3,2.0,4,1496,425000,HouseType 1: Pisos,1966.0,False,True
130.0,111.0,3,2.0,5,1576,460000,HouseType 1: Pisos,1965.0,False,True
90.0,78.0,3,2.0,8,1391,379000,HouseType 1: Pisos,1966.0,,
65.0,58.0,1,1.0,5,1064,249000,HouseType 1: Pisos,1968.0,True,False
317.0,,8,5.0,3,773,1325000,HouseType 4: Dúplex,,True,False
191.0,,3,3.0,5,-2333,1500000,HouseType 4: Dúplex,,True,False
85.0,,2,2.0,5,1621,480000,HouseType 1: Pisos,,,
750.0,,18,7.0,,-2937084,5000000,HouseType 2: Casa o chalet,1947.0,,
440.0,,6,5.0,1,-9067,1700000,HouseType 1: Pisos,,False,True
369.0,,5,4.0,,-104074,2500000,HouseType 2: Casa o chalet,1960.0,,
101.0,90.0,3,1.0,2,709,141000,HouseType 1: Pisos,1960.0,True,False
135.0,,3,3.0,5,2470,890000,HouseType 1: Pisos,,,
860.0,,6,5.0,,-32945935,8700000,HouseType 2: Casa o chalet,,,
120.0,,2,3.0,6,1576,460000,HouseType 1: Pisos,,False,True
330.0,,5,4.0,9,-1866,1480000,HouseType 1: Pisos,1961.0,False,True
240.0,,3,3.0,3,-8846,1695000,HouseType 5: Áticos,,True,False
135.0,,1,1.0,3,1549,448000,HouseType 4: Dúplex,,,
653.0,,6,5.0,2,-205385,2849000,HouseType 1: Pisos,1972.0,False,True
255.0,,5,2.0,6,-1225,1450000,HouseType 1: Pisos,,False,True
197.0,,2,1.0,8,2514,950000,HouseType 1: Pisos,,,
93.0,78.0,3,2.0,2,1701,515000,HouseType 1: Pisos,,False,True
94.0,,4,2.0,3,1667,500000,HouseType 1: Pisos,,,
197.0,,5,3.0,1,2410,1075000,HouseType 1: Pisos,,,
188.0,,2,3.0,3,1618,1240000,HouseType 1: Pisos,,True,False
60.0,,1,1.0,2,1024,235000,HouseType 1: Pisos,,True,False
180.0,164.0,4,2.0,1,2192,730000,HouseType 1: Pisos,,False,True
96.0,,1,1.0,1,2234,750000,HouseType 1: Pisos,,True,False
182.0,,4,3.0,5,2378,825000,HouseType 1: Pisos,,,
500.0,,5,5.0,,-289051,3050000,HouseType 2: Casa o chalet,,,
65.0,,2,2.0,Bajo,1393,380000,HouseType 4: Dúplex,,True,False
196.0,,3,3.0,4,-1431,1460000,HouseType 1: Pisos,,,
54.0,,1,1.0,3,1066,249900,HouseType 1: Pisos,,False,True
80.0,,2,1.0,6,1474,415000,HouseType 5: Áticos,1975.0,False,True
110.0,,2,1.0,1,1439,400000,HouseType 1: Pisos,,False,True
90.0,,2,1.0,7,1587,465000,HouseType 1: Pisos,,True,False
248.0,,4,3.0,7,-303,1400000,HouseType 1: Pisos,,False,True
330.0,300.0,4,4.0,9,-2214,1495000,HouseType 1: Pisos,,False,True
140.0,139.0,3,2.0,7,1920,610000,HouseType 1: Pisos,,True,False
253.0,226.0,4,4.0,5,-742,1425000,HouseType 1: Pisos,1962.0,False,True
90.0,80.0,3,1.0,4,1275,330000,HouseType 1: Pisos,,,
79.0,74.0,2,1.0,3,1167,287000,HouseType 1: Pisos,1952.0,True,False
82.0,,2,1.0,3,1644,490000,HouseType 1: Pisos,1978.0,False,True
446.0,,6,4.0,,-1645087,4400000,HouseType 2: Casa o chalet,1968.0,True,False
110.0,,2,2.0,1,1781,550000,HouseType 1: Pisos,1965.0,True,False
216.0,,5,3.0,6,2017,1180000,HouseType 1: Pisos,1973.0,True,False
200.0,,7,5.0,,-104074,2500000,HouseType 2: Casa o chalet,,True,False
318.0,,3,3.0,5,-27934,1990000,HouseType 1: Pisos,1959.0,False,True
335.0,,3,3.0,Bajo,-930,1435000,HouseType 1: Pisos,2018.0,True,False
135.0,,3,2.0,1,2234,750000,HouseType 4: Dúplex,1960.0,True,False
516.0,,8,4.0,,-44765,2150000,HouseType 2: Casa o chalet,1955.0,True,False
216.0,,6,2.0,2,2516,978000,HouseType 1: Pisos,,False,True
300.0,,4,4.0,,2347,1100000,HouseType 2: Casa o chalet,1940.0,True,False
183.0,146.0,4,3.0,2,2058,670000,HouseType 1: Pisos,1960.0,False,True
189.0,151.0,4,2.0,2,1885,595000,HouseType 1: Pisos,1960.0,False,True
351.0,,4,4.0,4,-104074,2500000,HouseType 5: Áticos,,True,False
243.0,,5,5.0,4,-58234,2250000,HouseType 5: Áticos,,True,False
562.0,,7,6.0,1,-9067,1700000,HouseType 1: Pisos,,False,True
160.0,140.0,3,2.0,6,2290,777225,HouseType 1: Pisos,1975.0,False,True
524.0,,7,5.0,,-2937081,4999999,HouseType 2: Casa o chalet,1948.0,True,False
78.0,75.0,2,1.0,Bajo,1245,318000,HouseType 1: Pisos,1982.0,False,True
300.0,249.0,4,6.0,,-38920,2100000,HouseType 2: Casa o chalet,1956.0,True,False
139.0,,3,2.0,2,1885,595000,HouseType 1: Pisos,,,
600.0,,5,4.0,3,-266250,3000000,HouseType 4: Dúplex,,True,False
161.0,130.0,4,3.0,8,2124,699000,HouseType 1: Pisos,1969.0,False,True
300.0,250.0,5,5.0,,-17213,1850000,HouseType 2: Casa o chalet,1948.0,True,False
193.0,,6,3.0,2,2516,980000,HouseType 1: Pisos,,,
115.0,,2,2.0,,1583,463000,HouseType 1: Pisos,,,
81.0,,1,1.0,1,2234,750000,HouseType 1: Pisos,2005.0,False,True
187.0,,3,2.0,1,2480,900000,HouseType 1: Pisos,,False,True
272.0,,5,3.0,8,-2333,1500000,HouseType 1: Pisos,,False,True
399.0,,5,5.0,7,-38920,2100000,HouseType 1: Pisos,,,
395.0,,8,4.0,1,-58234,2250000,HouseType 1: Pisos,,False,True
166.0,,3,2.0,4,2410,845000,HouseType 1: Pisos,,False,True
162.0,,2,2.0,2,1931,1195000,HouseType 1: Pisos,,False,True
175.0,,4,2.0,3,2251,758000,HouseType 1: Pisos,,False,True
60.0,,1,1.0,4,1542,445000,HouseType 1: Pisos,,,
66.0,,2,1.0,Bajo,1485,420000,HouseType 1: Pisos,,False,True
66.0,,2,1.0,1,1462,410000,HouseType 1: Pisos,1966.0,False,True
75.0,,3,1.0,2,1108,265000,HouseType 1: Pisos,,True,False
148.0,132.0,4,3.0,4,2378,825000,HouseType 1: Pisos,1963.0,False,True
75.0,,2,1.0,2,1238,315000,HouseType 1: Pisos,,False,True
82.0,,2,1.0,2,1270,328000,HouseType 1: Pisos,,,
111.0,,3,2.0,Bajo,1774,547000,HouseType 1: Pisos,1968.0,False,True
300.0,,4,6.0,,-38920,2100000,HouseType 2: Casa o chalet,2010.0,True,False
213.0,,4,3.0,2,2457,1050000,HouseType 1: Pisos,,,
